length_px,diameter_px,depth,ratio_pixel_length,ratio_pixel_diameter
295.0,74.0,1119.16,0.8868,0.8795
296.99,74.0,1115.15,0.8845,0.869
302.0,66.0,1111.3,0.8868,0.8795
303.0,66.0,1114.71,0.8868,0.8795
307.0,67.0,1116.11,0.8868,0.8795
304.0,67.0,1112.85,0.8868,0.869
296.0,71.0,1122.64,0.8892,0.8902
300.0,67.0,1116.14,0.8868,0.869
302.0,67.0,1111.2,0.8868,0.8795
300.0,67.0,1110.96,0.8868,0.869
307.0,68.0,1113.49,0.8845,0.869
301.0,71.0,1116.51,0.8868,0.8795
304.43,67.0,1112.33,0.8892,0.8902
315.0,66.0,1115.5,0.8868,0.8795
301.0,64.0,1111.73,0.8892,0.8902
296.0,68.0,1114.01,0.8892,0.8902
301.0,67.0,1108.92,0.8892,0.8902
301.0,67.84,1111.66,0.8892,0.8902
297.0,71.0,1111.51,0.8892,0.8902
296.0,68.0,1114.19,0.8892,0.8902
300.0,68.0,1111.94,0.8892,0.8902
304.0,66.0,1110.87,0.8868,0.8795
295.0,72.0,1113.24,0.8868,0.8795
302.0,66.0,1110.52,0.8868,0.8795
301.0,66.0,1117.35,0.8892,0.8902
299.0,67.0,1116.11,0.8892,0.8902
298.0,68.0,1111.19,0.8892,0.8902
296.0,65.0,1112.79,0.8892,0.8902
301.0,68.0,1116.38,0.8892,0.8902
300.0,67.0,1110.28,0.8892,0.8902
307.0,66.0,1115.55,0.8892,0.8902
305.0,69.0,1119.97,0.8892,0.8795
293.0,69.0,1115.21,0.8892,0.8902
302.0,70.0,1111.81,0.8892,0.8902
298.0,67.0,1112.66,0.8892,0.8902
302.0,68.0,1110.42,0.8892,0.8902
307.47,92.0,1849.75,1.434,1.4314
295.0,84.0,1848.54,1.4402,1.46
295.11,128.0,1853.13,1.4402,1.46
314.0,78.0,1859.04,1.4402,1.46
299.0,65.0,1862.12,1.434,1.4314
329.0,81.0,1860.1,1.4402,1.46
345.0,118.0,1842.03,1.4402,1.46
348.0,146.25,1846.68,1.4402,1.46
314.0,74.0,1870.64,1.4402,1.46
336.0,84.0,1834.92,1.4402,1.46
313.0,83.0,1838.66,1.434,1.4314
339.0,94.0,1833.5,1.434,1.4314
295.0,86.0,1822.48,1.434,1.4314
292.0,79.0,1866.09,1.4402,1.46
285.22,74.0,1862.29,1.4402,1.46
304.0,76.0,1863.0,1.4402,1.46
338.0,109.45,1867.8,1.4402,1.46
300.0,67.0,1869.36,1.4402,1.46
324.0,80.0,1872.64,1.4402,1.46
351.49,82.0,1861.9,1.434,1.4314
315.0,72.0,1871.02,1.434,1.4314
337.79,139.0,1860.24,1.434,1.4314
298.0,99.0,1858.21,1.434,1.4314
329.0,99.0,1877.92,1.434,1.4314
294.0,77.0,1859.51,1.434,1.4314
305.0,67.0,1861.8,1.434,1.4314
262.0,71.0,1846.77,1.434,1.4314
308.0,70.0,1869.8,1.434,1.4314
302.0,70.0,1869.91,1.434,1.4314
321.0,90.0,1841.08,1.434,1.4314
242.0,65.0,1877.15,1.4402,1.46
304.0,78.0,1821.4,1.434,1.4314
304.0,66.0,1861.98,1.434,1.4314
315.07,76.0,1861.43,1.434,1.4314
325.0,80.0,1844.56,1.434,1.4314
348.0,159.0,1834.7,1.434,1.4314
306.0,64.0,1870.11,1.434,1.4314
312.41,69.0,1877.36,1.434,1.4314
319.0,69.0,1872.16,1.434,1.4314
318.0,67.0,1861.52,1.434,1.4314
319.0,83.0,1861.72,1.434,1.4314
315.0,127.0,1852.63,1.434,1.4314
310.0,87.0,1881.43,1.434,1.4314
304.0,135.0,1862.34,1.434,1.4314
270.0,65.0,1873.79,1.434,1.4314
306.28,73.0,1867.34,1.434,1.4314
269.0,66.0,1877.7,1.434,1.4314
307.0,91.0,1872.18,1.434,1.4314
331.0,75.0,1875.21,1.434,1.4314
330.0,75.0,1844.27,1.434,1.4314
319.0,66.0,1879.02,1.434,1.4314
319.0,75.0,1855.16,1.434,1.4314
309.0,75.0,1865.91,1.434,1.4314
316.0,105.0,1837.74,1.434,1.4314
330.0,106.0,1854.69,1.434,1.4314
318.0,77.0,1855.1,1.434,1.4314
331.0,114.89,1846.86,1.434,1.4314
317.0,86.0,1848.62,1.434,1.4314
310.0,67.0,1861.58,1.434,1.4314
300.0,69.0,1845.09,1.434,1.4314
302.0,66.0,1867.05,1.434,1.4314
307.0,82.0,1859.19,1.434,1.4314
305.0,102.0,1860.92,1.4402,1.46
323.0,70.0,1871.19,1.434,1.4314
314.0,70.0,1875.54,1.434,1.4314
311.0,92.0,1861.3,1.434,1.4314
311.47,120.0,1847.63,1.434,1.4314
310.0,91.0,1850.8,1.434,1.4314
313.0,83.0,1865.11,1.434,1.4314
353.0,82.0,1877.99,1.434,1.4314
331.0,82.0,1870.82,1.434,1.4314
319.0,108.0,1840.91,1.434,1.4314
297.0,77.0,1853.28,1.434,1.4314
325.0,78.0,1877.86,1.434,1.4314
286.0,145.0,1847.01,1.434,1.4314
317.0,158.0,1868.34,1.434,1.4314
316.99,80.0,1851.99,1.434,1.4314
319.0,75.0,1858.98,1.434,1.4314
313.44,69.0,1870.74,1.434,1.4314
304.0,66.0,799.93,0.6335,0.6083
304.0,66.0,799.84,0.6335,0.6083
304.0,67.0,797.16,0.6335,0.6083
303.0,66.0,799.89,0.6335,0.6083
303.0,66.0,799.8,0.6335,0.6134
305.0,66.0,799.92,0.6347,0.6186
306.0,68.0,798.11,0.6335,0.6134
305.0,66.0,799.71,0.6335,0.6083
300.0,67.0,798.95,0.6347,0.6134
306.0,66.0,800.04,0.6335,0.6083
287.0,66.0,799.84,0.6335,0.6083
302.0,66.0,799.8,0.6335,0.6083
307.0,68.0,796.72,0.6347,0.6134
305.0,66.0,799.91,0.6347,0.6134
305.0,67.0,796.3,0.6347,0.6134
300.0,68.0,796.94,0.6347,0.6134
303.0,67.0,797.86,0.6335,0.6083
304.0,66.0,797.78,0.6335,0.6083
303.0,67.0,800.3,0.6347,0.6134
304.0,67.0,799.98,0.6347,0.6134
306.0,66.0,799.97,0.6347,0.6134
307.0,66.0,799.86,0.6347,0.6134
303.0,66.0,797.58,0.6347,0.6134
307.0,66.0,799.96,0.6347,0.6134
304.0,66.0,797.63,0.6335,0.6083
302.0,66.0,799.87,0.6335,0.6083
306.0,66.0,799.94,0.6358,0.6186
307.0,66.0,799.78,0.6335,0.6083
304.0,67.0,797.59,0.6335,0.6134
302.0,68.0,800.1,0.6335,0.6134
305.0,66.0,799.94,0.6347,0.6186
305.0,66.0,799.93,0.6347,0.6134
307.0,66.0,799.93,0.6347,0.6134
303.0,66.0,799.87,0.6347,0.6186
304.0,66.0,798.83,0.6347,0.6186
305.0,66.0,799.94,0.6347,0.6134
303.0,66.0,799.83,0.6347,0.6134
304.0,66.0,799.98,0.6347,0.6134
307.0,66.0,800.62,0.6347,0.6134
302.0,67.0,796.87,0.6347,0.6186
303.0,66.0,800.0,0.6335,0.6134
301.0,66.0,799.83,0.6335,0.6083
297.0,66.0,799.98,0.6335,0.6083
305.0,68.0,797.54,0.6347,0.6134
300.0,66.0,796.76,0.6335,0.6083
304.0,65.0,799.93,0.6335,0.6134
305.0,66.0,799.86,0.6335,0.6134
306.0,66.0,799.98,0.6335,0.6083
306.0,66.0,797.56,0.6335,0.6134
306.0,66.0,800.03,0.6335,0.6083
305.0,66.0,799.93,0.6335,0.6083
305.0,66.0,799.94,0.6335,0.6083
302.0,66.0,799.89,0.6335,0.6083
305.0,66.0,799.99,0.6335,0.6083
305.0,66.0,799.94,0.6335,0.6083
306.0,67.0,799.98,0.6347,0.6134
305.0,66.0,800.0,0.6347,0.6134
305.0,67.0,797.24,0.6347,0.6134
303.0,67.0,796.96,0.6335,0.6083
303.0,66.0,799.91,0.6335,0.6083
304.0,66.0,800.04,0.6335,0.6083
304.0,66.0,799.82,0.6335,0.6083
302.0,66.0,799.96,0.6335,0.6083
303.0,66.0,799.86,0.6347,0.6134
305.0,66.8,799.95,0.6347,0.6134
306.0,66.0,799.91,0.6347,0.6134
307.0,66.0,799.9,0.6347,0.6134
305.0,67.0,799.84,0.6347,0.6134
304.0,66.0,799.91,0.6335,0.6083
304.0,66.0,799.92,0.6347,0.6134
304.0,66.0,797.92,0.6335,0.6083
307.0,66.0,799.93,0.6347,0.6134
306.0,68.0,799.22,0.6347,0.6134
302.0,66.0,799.96,0.6335,0.6083
303.0,66.0,800.02,0.6335,0.6083
305.0,66.0,800.0,0.6335,0.6083
305.0,67.0,796.78,0.6335,0.6083
305.89,67.0,796.64,0.6347,0.6134
306.0,66.0,799.99,0.6335,0.6083
307.0,66.0,799.8,0.6347,0.6134
299.0,65.0,689.96,0.5561,0.5368
300.0,65.0,689.97,0.5561,0.5368
301.0,66.0,689.96,0.557,0.5407
300.0,65.0,689.96,0.5561,0.5368
302.0,65.0,689.97,0.5561,0.5368
300.0,65.0,689.95,0.5561,0.5368
299.0,65.0,689.98,0.5561,0.5368
300.0,65.0,689.91,0.5561,0.5368
299.92,65.0,689.94,0.5561,0.5368
300.0,66.0,689.94,0.5579,0.5448
301.0,65.0,689.99,0.5561,0.5368
301.0,66.0,689.98,0.557,0.5407
301.0,65.0,689.93,0.5561,0.5368
300.0,65.0,690.01,0.5561,0.5368
301.0,66.0,689.92,0.557,0.5407
301.0,66.0,690.0,0.557,0.5407
302.0,66.0,689.9,0.557,0.5407
301.0,65.0,689.9,0.5561,0.5368
301.0,65.0,689.91,0.5561,0.5368
302.0,66.0,689.99,0.557,0.5407
302.0,66.0,689.9,0.557,0.5407
301.0,66.0,689.98,0.557,0.5407
301.0,65.0,689.93,0.5561,0.5368
301.0,65.0,689.97,0.5561,0.5368
300.0,65.0,690.0,0.5561,0.5368
300.0,65.0,689.9,0.5561,0.5368
300.0,65.0,689.99,0.557,0.5407
301.0,65.0,689.95,0.5561,0.5368
298.02,66.0,690.01,0.5579,0.5448
299.0,66.0,689.96,0.557,0.5407
300.0,66.0,689.95,0.557,0.5407
302.0,66.0,689.9,0.557,0.5407
302.0,66.0,689.93,0.557,0.5407
298.0,66.0,690.0,0.557,0.5407
298.0,66.0,689.98,0.557,0.5407
299.0,66.0,690.0,0.557,0.5407
301.0,66.0,689.92,0.557,0.5407
300.0,66.0,689.93,0.5579,0.5448
301.0,66.0,689.92,0.557,0.5407
301.0,65.0,689.87,0.5561,0.5368
301.0,65.0,689.97,0.5561,0.5368
300.0,65.0,689.91,0.5561,0.5368
300.0,65.0,689.99,0.5561,0.5368
300.0,65.0,690.06,0.5561,0.5368
300.0,66.0,689.8,0.557,0.5407
301.0,65.0,689.97,0.5561,0.5368
298.0,66.0,689.95,0.557,0.5407
298.0,65.0,689.94,0.5561,0.5368
299.0,66.0,689.91,0.557,0.5407
302.0,66.0,689.97,0.5579,0.5448
300.0,65.0,689.92,0.5561,0.5368
301.0,65.0,689.95,0.5561,0.5368
300.0,65.0,689.92,0.5561,0.5368
301.0,65.0,689.97,0.5561,0.5368
300.0,65.0,689.91,0.5561,0.5368
300.0,65.0,689.98,0.5561,0.5368
300.0,65.0,689.98,0.5561,0.5368
301.0,65.0,690.04,0.5561,0.5368
302.0,65.0,689.98,0.5561,0.5368
300.0,65.0,689.9,0.557,0.5407
299.0,65.0,687.85,0.5561,0.5368
301.0,65.0,689.95,0.557,0.5407
299.0,66.0,690.0,0.5579,0.5448
300.0,65.0,690.02,0.5561,0.5368
301.0,65.0,689.94,0.5561,0.5368
302.0,65.0,689.96,0.5561,0.5368
302.0,66.0,689.75,0.5579,0.5448
301.0,65.0,689.97,0.557,0.5407
300.0,65.0,689.92,0.5561,0.5368
298.0,66.0,689.95,0.557,0.5407
301.0,66.0,689.93,0.557,0.5407
301.0,66.0,689.93,0.5579,0.5448
301.0,66.0,689.98,0.5579,0.5448
301.0,65.0,689.85,0.5561,0.5368
301.0,66.0,689.95,0.5579,0.5448
302.0,65.0,689.85,0.557,0.5407
300.0,66.0,689.96,0.5579,0.5448
301.0,65.0,689.95,0.5561,0.5368
291.0,79.0,2109.46,1.6048,1.6222
328.0,121.0,2075.41,1.6048,1.6222
330.0,62.0,2099.38,1.6124,1.6591
291.0,81.0,2055.62,1.6048,1.6222
301.0,93.0,2059.7,1.6048,1.6222
304.0,87.44,2076.07,1.6048,1.6222
433.61,216.0,2093.52,1.6048,1.6222
322.0,70.0,2096.32,1.6202,1.6977
271.0,64.0,2090.61,1.6048,1.6222
306.0,77.0,2096.65,1.6048,1.6222
329.0,145.61,2082.83,1.6048,1.6222
282.0,69.0,2097.66,1.6048,1.6222
286.0,92.0,2080.67,1.6048,1.6222
302.27,62.0,2090.35,1.6048,1.6222
305.0,72.0,2089.61,1.6124,1.6591
304.0,72.0,2098.13,1.6048,1.6222
312.09,183.0,2104.92,1.6048,1.6222
531.46,278.46,2064.11,1.6048,1.6222
328.4,108.0,2110.13,1.6048,1.6222
329.0,108.0,2065.59,1.6048,1.6222
361.0,100.0,2109.6,1.6048,1.6222
247.0,60.0,2090.18,1.6048,1.6222
341.79,148.0,2098.91,1.6048,1.6222
324.0,74.0,2071.32,1.6048,1.6222
307.0,165.0,2075.99,1.6048,1.6222
406.67,124.0,2115.67,1.6048,1.6222
311.0,75.0,2100.33,1.6048,1.6222
308.0,80.0,2107.82,1.6048,1.6222
305.0,89.3,2091.63,1.6124,1.6591
310.0,67.0,2086.24,1.6124,1.6591
348.0,140.87,2082.58,1.6124,1.6591
299.99,68.0,2102.46,1.6048,1.6591
330.0,84.0,2106.77,1.6048,1.6591
311.88,67.88,2121.15,1.6048,1.6591
316.0,76.0,2109.55,1.6048,1.6591
343.83,87.0,2100.35,1.6048,1.6591
363.0,78.0,2098.62,1.6124,1.6591
384.92,129.0,2086.42,1.6048,1.6222
335.57,163.0,2111.59,1.6124,1.6591
339.38,163.0,2101.19,1.6048,1.6222
305.0,126.6,2092.94,1.6048,1.6222
333.0,82.0,2115.95,1.6048,1.6222
291.0,87.0,2083.94,1.6048,1.6222
306.0,60.0,2102.27,1.6048,1.6222
305.77,81.0,2101.09,1.6048,1.6222
446.55,232.22,2067.4,1.6048,1.6222
301.0,79.0,2113.52,1.6048,1.6222
322.0,125.18,2095.12,1.6048,1.6222
304.0,130.0,2102.18,1.6048,1.6222
326.0,73.0,2079.44,1.6048,1.6222
291.0,74.0,2112.87,1.6048,1.6222
307.0,82.3,2106.88,1.6048,1.6222
309.0,69.0,2088.35,1.6048,1.6222
328.46,74.0,2101.06,1.6048,1.6222
322.0,70.0,2107.28,1.5972,1.6222
384.0,118.0,2121.9,1.6202,1.6977
357.0,122.27,2112.26,1.6048,1.6222
334.0,102.0,2099.22,1.6048,1.6222
317.68,66.0,2089.65,1.6048,1.6222
295.56,85.0,2090.61,1.6048,1.6222
326.0,95.0,2117.76,1.6048,1.6222
327.0,96.0,2095.99,1.6048,1.6222
388.22,162.0,2091.77,1.6048,1.6222
326.0,78.0,2090.34,1.6048,1.6222
322.0,68.0,2114.51,1.6048,1.6222
286.0,80.0,2078.16,1.6048,1.6222
340.69,135.69,2076.25,1.6048,1.6222
284.0,66.0,2111.49,1.6048,1.6222
335.0,71.0,2097.46,1.6048,1.6222
354.0,90.0,2097.85,1.5972,1.6222
315.0,66.0,2100.84,1.6202,1.6977
320.95,80.0,2093.72,1.6048,1.6222
310.0,77.0,2103.55,1.6048,1.6222
291.0,69.4,2104.61,1.6048,1.6222
316.21,73.0,2111.22,1.5972,1.6222
476.82,273.64,2059.44,1.6202,1.6977
312.0,103.0,2096.44,1.6048,1.6222
322.0,64.0,2096.6,1.6048,1.6222
329.0,71.0,2104.34,1.6048,1.6222
316.0,112.02,2098.15,1.6202,1.6977
313.0,97.0,2072.33,1.6202,1.6977
363.0,142.05,2098.25,1.6048,1.6222
282.0,95.0,2115.96,1.6048,1.6222
312.0,77.0,2088.98,1.6048,1.6222
348.0,81.0,2113.58,1.6048,1.6222
353.0,101.0,2102.24,1.6048,1.6222
314.0,99.0,2076.55,1.6048,1.6222
316.0,80.4,2103.24,1.6048,1.6222
363.0,87.0,2101.48,1.6048,1.6222
312.0,155.87,2021.76,1.6124,1.6591
309.2,75.0,2065.05,1.6124,1.6591
321.0,69.0,2087.15,1.6124,1.6591
333.6,95.0,2087.79,1.6048,1.6222
318.0,95.36,2109.65,1.6048,1.6222
299.0,97.83,2084.37,1.6048,1.6222
275.0,82.0,2111.04,1.6048,1.6222
302.51,69.0,2078.23,1.6048,1.6222
355.0,98.0,2093.7,1.6048,1.6222
291.52,63.0,2106.35,1.6048,1.6222
278.96,96.0,2106.0,1.6124,1.6591
299.0,71.46,2122.03,1.6124,1.6591
329.0,125.02,2094.7,1.6124,1.6591
321.0,89.0,2116.65,1.6124,1.6591
281.0,68.0,2100.61,1.6202,1.6977
562.45,313.9,2105.8,1.6048,1.6222
380.56,130.0,2108.38,1.6048,1.6222
321.0,106.79,2105.35,1.6048,1.6222
303.0,90.0,2054.56,1.6048,1.6222
669.6,329.6,2066.5,1.6048,1.6222
336.0,104.0,2083.04,1.6048,1.6222
314.0,66.0,2110.18,1.6048,1.6222
419.52,220.52,2091.57,1.6048,1.6222
264.0,77.0,2102.87,1.6048,1.6222
314.0,65.0,2110.38,1.6048,1.6222
457.88,228.94,2065.67,1.6048,1.6222
301.0,79.0,2094.13,1.6048,1.6222
318.0,72.0,2097.71,1.6202,1.6977
334.0,77.0,2103.78,1.6202,1.6977
296.0,79.0,2110.34,1.6202,1.6977
331.0,67.0,2122.85,1.6048,1.6222
308.0,116.0,2065.93,1.6202,1.6977
323.0,71.0,2109.5,1.6124,1.6591
606.36,346.36,2060.56,1.6124,1.6591
326.09,73.0,2102.03,1.6124,1.6591
290.0,78.0,2098.15,1.6048,1.6222
569.37,287.0,2081.53,1.6048,1.6222
344.0,137.47,2115.47,1.6202,1.6977
310.0,74.0,2097.14,1.6124,1.6591
289.0,64.66,2092.36,1.6124,1.6977
419.12,213.0,2070.01,1.6048,1.6222
478.72,235.44,2081.08,1.6124,1.6591
318.0,97.0,2087.82,1.6124,1.6591
318.0,90.0,2124.61,1.6048,1.6222
316.0,66.0,2107.99,1.6048,1.6222
414.84,188.84,2114.87,1.6124,1.6591
332.0,82.0,2094.36,1.6048,1.6222
241.76,66.0,2110.64,1.6048,1.6222
347.0,76.0,2105.27,1.5972,1.6222
330.0,84.0,2081.07,1.6048,1.6222
321.0,96.0,2078.43,1.5972,1.6222
471.75,245.0,2069.66,1.6048,1.6222
348.0,96.39,2115.34,1.5972,1.6222
330.0,117.44,2090.17,1.5972,1.6222
314.0,81.0,2115.23,1.5972,1.6222
312.0,84.0,2100.07,1.5972,1.6222
299.0,72.0,2100.21,1.6202,1.6977
327.0,82.0,2100.92,1.6124,1.6591
327.97,100.0,2101.77,1.6124,1.6591
329.0,93.24,2092.35,1.6048,1.6222
338.0,150.0,2115.85,1.6048,1.6222
308.0,71.0,1436.86,1.1159,1.1061
308.0,65.0,1437.18,1.1159,1.1061
311.0,66.0,1441.02,1.1159,1.1061
308.3,75.0,1426.22,1.1196,1.1231
316.0,74.0,1422.8,1.1196,1.1231
314.0,74.0,1432.78,1.1196,1.1231
312.0,67.0,1442.51,1.1159,1.1061
310.0,73.0,1427.05,1.1159,1.1061
312.0,68.0,1433.54,1.1159,1.1061
307.0,68.0,1434.8,1.1196,1.1231
314.0,67.0,1431.41,1.1159,1.1061
305.0,72.0,1429.69,1.1159,1.1061
308.64,69.0,1424.76,1.1196,1.1231
308.0,71.0,1428.94,1.1159,1.1061
308.0,75.0,1424.24,1.1159,1.1061
303.0,67.0,1432.29,1.1196,1.1231
302.4,68.0,1423.87,1.1196,1.1231
280.0,69.78,1423.1,1.1159,1.1061
317.0,68.0,1431.46,1.1196,1.1231
303.0,68.0,1430.13,1.1159,1.1061
303.0,70.0,1425.69,1.1159,1.1061
296.0,71.49,1433.22,1.1196,1.1231
306.0,70.0,1430.45,1.1159,1.1061
304.0,79.0,1420.79,1.1196,1.1231
305.0,68.0,1436.71,1.1196,1.1231
296.0,77.0,1428.47,1.1159,1.1061
304.0,71.0,1433.98,1.1196,1.1231
314.48,74.48,1430.01,1.1196,1.1231
315.0,75.0,1425.12,1.1196,1.1231
303.0,71.0,1432.0,1.1196,1.1231
304.0,78.76,1425.78,1.1196,1.1231
309.0,73.0,1424.13,1.1159,1.1061
304.0,72.0,1437.41,1.1159,1.1061
311.0,71.0,1431.79,1.1159,1.1061
300.0,70.0,1431.29,1.1159,1.1061
297.0,75.0,1435.44,1.1196,1.1231
309.0,67.0,1428.13,1.1196,1.1231
300.69,70.0,1432.46,1.1196,1.1231
300.0,63.0,1438.96,1.1196,1.1231
307.0,70.0,1430.54,1.1159,1.1061
300.0,69.0,1433.41,1.1159,1.1061
303.0,66.0,1431.35,1.1196,1.1231
304.0,71.0,1428.09,1.1159,1.1061
306.12,64.0,1439.36,1.1196,1.1231
312.0,82.0,1436.37,1.1159,1.1061
299.0,65.0,1430.98,1.1159,1.1061
304.0,72.0,1432.12,1.1159,1.1061
315.0,70.79,1429.76,1.1159,1.1061
292.0,65.0,1433.1,1.1159,1.1061
307.0,66.0,1432.92,1.1196,1.1231
309.0,67.0,1434.1,1.1196,1.1231
291.0,76.0,1425.75,1.1159,1.1061
302.0,67.56,1443.8,1.1196,1.1231
315.0,73.0,1432.46,1.1159,1.1061
313.0,68.0,1439.72,1.1159,1.1061
305.0,71.0,1433.21,1.1159,1.1061
306.0,84.0,1422.68,1.1196,1.1231
294.0,71.0,1434.58,1.1196,1.1231
299.0,74.0,1435.99,1.1196,1.1231
304.0,75.0,1436.48,1.1196,1.1231
309.0,75.0,1421.9,1.1159,1.1061
312.0,72.0,1426.68,1.1196,1.1231
309.0,70.0,1434.02,1.1159,1.1061
291.0,71.0,1430.02,1.1196,1.1231
299.0,73.0,1434.74,1.1159,1.1061
307.0,80.0,1427.67,1.1159,1.1061
306.0,67.0,1440.24,1.1159,1.1061
309.0,77.0,1427.9,1.1159,1.1061
306.0,69.0,1431.82,1.1196,1.1231
304.0,69.0,1114.33,0.8868,0.8795
292.0,69.0,1112.24,0.8845,0.869
302.0,68.0,1111.27,0.8868,0.8795
311.0,76.0,1113.5,0.8868,0.8795
299.0,70.0,1111.98,0.8845,0.869
301.0,68.0,1111.38,0.8845,0.869
312.0,71.0,1120.47,0.8868,0.8795
307.0,74.0,1121.13,0.8868,0.8795
305.0,69.0,1113.88,0.8868,0.8795
299.0,68.0,1112.22,0.8868,0.8795
303.0,69.0,1113.97,0.8868,0.8795
311.0,69.0,1116.04,0.8868,0.8795
304.0,68.0,1111.2,0.8868,0.8795
300.0,68.0,1112.99,0.8845,0.869
311.0,71.0,1118.42,0.8845,0.869
298.0,69.0,1110.14,0.8845,0.869
302.0,71.0,1117.43,0.8845,0.869
303.88,68.0,1110.59,0.8868,0.8795
300.0,68.0,1112.07,0.8868,0.8795
304.0,67.0,1107.79,0.8868,0.8795
305.0,68.0,1112.91,0.8845,0.869
302.0,68.0,1108.57,0.8868,0.8795
303.0,67.0,1119.04,0.8845,0.869
298.0,72.0,1121.97,0.8868,0.8795
305.0,70.0,1116.33,0.8868,0.8795
305.0,69.0,1112.62,0.8845,0.869
293.0,68.0,1110.52,0.8845,0.869
302.71,70.0,1111.55,0.8845,0.869
300.0,75.0,1108.43,0.8845,0.869
300.0,68.0,1112.21,0.8845,0.869
297.0,69.0,1111.6,0.8845,0.869
314.0,72.0,1113.0,0.8868,0.8795
307.0,69.0,1112.75,0.8845,0.869
297.0,67.0,1109.37,0.8845,0.869
299.0,68.0,1111.16,0.8868,0.8795
305.0,69.0,1113.57,0.8868,0.8795
304.0,68.0,1108.89,0.8868,0.8795
301.0,68.0,1114.46,0.8868,0.8795
302.0,68.0,1113.51,0.8868,0.8795
312.0,68.0,1111.49,0.8868,0.8795
299.0,67.0,1110.29,0.8868,0.8795
305.0,68.0,1110.48,0.8892,0.8795
305.0,68.0,1109.54,0.8868,0.8795
303.0,68.0,1116.66,0.8868,0.8795
300.0,69.0,1111.55,0.8868,0.8795
299.0,69.0,1115.14,0.8892,0.8795
301.0,68.0,1111.93,0.8868,0.8795
303.0,67.0,1118.04,0.8868,0.869
297.0,68.0,1113.49,0.8892,0.8902
299.0,67.0,1111.64,0.8868,0.869
298.0,68.0,1111.11,0.8892,0.8795
300.0,68.0,1113.24,0.8868,0.869
298.0,68.0,1109.78,0.8868,0.869
307.0,68.0,1114.04,0.8868,0.869
299.0,68.0,1111.71,0.8892,0.8795
296.0,69.0,1111.3,0.8892,0.8902
298.0,67.0,1112.11,0.8868,0.869
298.0,68.0,1110.22,0.8892,0.8902
300.0,67.0,1111.57,0.8892,0.8902
315.0,73.0,1124.84,0.8892,0.8902
300.0,68.0,1112.76,0.8892,0.8902
303.0,68.0,1111.73,0.8892,0.8902
299.0,70.0,1113.16,0.8892,0.8902
304.0,66.0,1111.8,0.8868,0.869
299.89,67.0,1113.61,0.8892,0.8902
304.0,68.0,1111.0,0.8892,0.8902
307.0,68.0,1112.48,0.8892,0.8902
300.0,70.0,1112.13,0.8892,0.8902
302.0,67.0,1114.69,0.8892,0.8902
297.0,66.0,1114.98,0.8892,0.8902
300.0,67.0,1111.36,0.8892,0.8902
301.0,76.0,1114.88,0.8892,0.8902
298.0,67.0,1115.27,0.8892,0.8902
304.0,68.0,1114.11,0.8892,0.8902
297.0,69.0,1112.38,0.8892,0.8902
301.0,68.0,1107.82,0.8892,0.8902
304.0,68.0,1111.97,0.8892,0.8902
304.0,66.0,1111.5,0.8892,0.8902
311.0,78.0,1862.04,1.434,1.4314
314.0,83.0,1867.52,1.434,1.4314
307.0,66.0,1869.16,1.434,1.4314
332.0,92.0,1852.62,1.434,1.4314
321.0,70.0,1864.31,1.434,1.4314
308.0,90.0,1834.27,1.434,1.4314
303.0,73.0,1859.19,1.434,1.4314
299.0,71.0,1860.07,1.434,1.4314
322.0,68.0,1874.52,1.434,1.4314
300.0,109.0,1840.73,1.434,1.4314
294.19,102.0,1843.73,1.434,1.4314
235.0,62.0,1863.79,1.434,1.4314
341.0,98.0,1840.19,1.434,1.4314
289.0,64.0,1866.44,1.434,1.4314
337.0,81.0,1868.1,1.434,1.4314
311.0,101.0,1838.46,1.434,1.4314
289.0,81.0,1858.71,1.434,1.4314
300.0,80.0,1880.62,1.434,1.4314
299.0,63.0,1835.95,1.434,1.4314
293.0,77.0,1848.28,1.434,1.4314
325.0,78.0,1859.92,1.434,1.4314
313.0,65.0,1867.65,1.434,1.4314
316.0,73.0,1867.87,1.434,1.4314
308.0,82.0,1869.14,1.434,1.4314
310.0,87.0,1852.68,1.434,1.4314
315.0,72.0,1873.16,1.434,1.4314
319.0,86.0,1840.52,1.434,1.4314
314.0,72.0,1866.96,1.4402,1.46
345.0,91.0,1832.0,1.4402,1.46
323.34,71.0,1863.44,1.434,1.4314
323.0,96.0,1855.57,1.434,1.4314
314.0,72.0,1874.21,1.434,1.4314
309.0,82.0,1852.73,1.434,1.4314
318.0,67.0,1861.16,1.434,1.4314
354.0,86.0,1894.02,1.434,1.4314
329.19,96.0,1857.04,1.434,1.4314
293.0,77.0,1863.53,1.434,1.4314
313.0,69.0,1864.93,1.4402,1.46
327.0,95.0,1859.1,1.4402,1.46
306.0,68.0,1859.75,1.434,1.4314
304.0,82.0,1861.72,1.434,1.4314
332.0,78.0,1865.58,1.434,1.4314
348.0,81.0,1843.04,1.434,1.4314
324.0,60.0,1832.3,1.434,1.4314
326.0,67.0,1857.46,1.434,1.4314
305.0,86.0,1863.94,1.434,1.4314
336.0,105.33,1862.97,1.434,1.4314
367.0,180.41,1852.29,1.434,1.4314
300.0,70.0,1858.76,1.434,1.4314
287.0,66.0,1870.64,1.434,1.4314
315.0,77.0,1854.17,1.434,1.4314
313.0,84.0,1858.83,1.434,1.4314
